Date,Product_ID,Store_ID,Sale_Price,Promo_Name,Sales_Qty
2019-10-01,Tron-o-matic 2 Pro,Online_Store,67.13,BIG_DEAL,1042
2019-10-01,Tron-o-matic 2 Pro,LosAngeles_01,67.13,BIG_DEAL,66
2019-10-01,Tron-o-matic 2 Pro,NewYork_01,67.13,BIG_DEAL,47
2019-10-01,Tron-o-matic 2 Pro,NewYork_02,67.13,BIG_DEAL,52
2019-10-01,Tron-o-matic 2 Pro,Chicago_01,67.13,BIG_DEAL,52
2019-10-01,Tron-o-matic 2 Pro,Dallas_01,67.13,BIG_DEAL,42
2019-10-01,Tron-o-matic 2 Pro,Houston_01,67.13,BIG_DEAL,41
2019-10-01,Tron-o-matic 2 Pro,WashingtonDC_01,67.13,BIG_DEAL,35
2019-10-01,Tron-o-matic 2 Pro,Atlanta_01,67.13,BIG_DEAL,30
2019-10-01,Tron-o-matic 2 Pro,Philadelphia_01,67.13,BIG_DEAL,32
2019-10-01,Tron-o-matic 3,Online_Store,54.94,SMALL_DEAL,2480
2019-10-01,Tron-o-matic 3,LosAngeles_01,54.94,SMALL_DEAL,176
2019-10-01,Tron-o-matic 3,NewYork_01,54.94,SMALL_DEAL,117
2019-10-01,Tron-o-matic 3,NewYork_02,54.94,SMALL_DEAL,149
2019-10-01,Tron-o-matic 3,Chicago_01,54.94,SMALL_DEAL,137
2019-10-01,Tron-o-matic 3,Dallas_01,54.94,SMALL_DEAL,112
2019-10-01,Tron-o-matic 3,Houston_01,54.94,SMALL_DEAL,99
2019-10-01,Tron-o-matic 3,WashingtonDC_01,54.94,SMALL_DEAL,75
2019-10-01,Tron-o-matic 3,Atlanta_01,54.94,SMALL_DEAL,84
2019-10-01,Tron-o-matic 3,Philadelphia_01,54.94,SMALL_DEAL,84
2019-10-01,Tron-o-matic 3 Pro,Online_Store,81.37,SMALL_DEAL,982
2019-10-01,Tron-o-matic 3 Pro,LosAngeles_01,81.37,SMALL_DEAL,62
2019-10-01,Tron-o-matic 3 Pro,NewYork_01,81.37,SMALL_DEAL,48
2019-10-01,Tron-o-matic 3 Pro,NewYork_02,81.37,SMALL_DEAL,53
2019-10-01,Tron-o-matic 3 Pro,Chicago_01,81.37,SMALL_DEAL,49
2019-10-01,Tron-o-matic 3 Pro,Dallas_01,81.37,SMALL_DEAL,41
2019-10-01,Tron-o-matic 3 Pro,Houston_01,81.37,SMALL_DEAL,34
2019-10-01,Tron-o-matic 3 Pro,WashingtonDC_01,81.37,SMALL_DEAL,31
2019-10-01,Tron-o-matic 3 Pro,Atlanta_01,81.37,SMALL_DEAL,31
2019-10-01,Tron-o-matic 3 Pro,Philadelphia_01,81.37,SMALL_DEAL,31
2019-10-02,Tron-o-matic 1,Online_Store,60.0,None,1217
2019-10-02,Tron-o-matic 1,LosAngeles_01,60.0,None,81
2019-10-02,Tron-o-matic 1,NewYork_01,60.0,None,65
2019-10-02,Tron-o-matic 1,NewYork_02,60.0,None,61
2019-10-02,Tron-o-matic 1,Chicago_01,60.0,None,61
2019-10-02,Tron-o-matic 1,Dallas_01,60.0,None,49
2019-10-02,Tron-o-matic 1,Houston_01,60.0,None,45
2019-10-02,Tron-o-matic 1,WashingtonDC_01,60.0,None,38
2019-10-02,Tron-o-matic 1,Atlanta_01,60.0,None,39
2019-10-02,Tron-o-matic 1,Philadelphia_01,60.0,None,38
2019-10-02,Tron-o-matic 1 Pro,Online_Store,80.0,None,474
2019-10-02,Tron-o-matic 1 Pro,LosAngeles_01,80.0,None,33
2019-10-02,Tron-o-matic 1 Pro,NewYork_01,80.0,None,24
2019-10-02,Tron-o-matic 1 Pro,NewYork_02,80.0,None,26
2019-10-02,Tron-o-matic 1 Pro,Chicago_01,80.0,None,23
2019-10-02,Tron-o-matic 1 Pro,Dallas_01,80.0,None,19
2019-10-02,Tron-o-matic 1 Pro,Houston_01,80.0,None,19
2019-10-02,Tron-o-matic 1 Pro,WashingtonDC_01,80.0,None,15
2019-10-02,Tron-o-matic 1 Pro,Atlanta_01,80.0,None,15
2019-10-02,Tron-o-matic 1 Pro,Philadelphia_01,80.0,None,16
2019-10-02,Tron-o-matic 2,Online_Store,55.0,None,1681
2019-10-02,Tron-o-matic 2,LosAngeles_01,55.0,None,113
2019-10-02,Tron-o-matic 2,NewYork_01,55.0,None,83
2019-10-02,Tron-o-matic 2,NewYork_02,55.0,None,82
2019-10-02,Tron-o-matic 2,Chicago_01,55.0,None,78
2019-10-02,Tron-o-matic 2,Dallas_01,55.0,None,73
2019-10-02,Tron-o-matic 2,Houston_01,55.0,None,69
2019-10-02,Tron-o-matic 2,WashingtonDC_01,55.0,None,55
2019-10-02,Tron-o-matic 2,Atlanta_01,55.0,None,53
2019-10-02,Tron-o-matic 2,Philadelphia_01,55.0,None,52
2019-10-02,Tron-o-matic 2 Pro,Online_Store,85.0,None,678
2019-10-02,Tron-o-matic 2 Pro,LosAngeles_01,85.0,None,41
2019-10-02,Tron-o-matic 2 Pro,NewYork_01,85.0,None,35
2019-10-02,Tron-o-matic 2 Pro,NewYork_02,85.0,None,35
2019-10-02,Tron-o-matic 2 Pro,Chicago_01,85.0,None,33
2019-10-02,Tron-o-matic 2 Pro,Dallas_01,85.0,None,28
2019-10-02,Tron-o-matic 2 Pro,Houston_01,85.0,None,26
2019-10-02,Tron-o-matic 2 Pro,WashingtonDC_01,85.0,None,23
2019-10-02,Tron-o-matic 2 Pro,Atlanta_01,85.0,None,22
2019-10-02,Tron-o-matic 2 Pro,Philadelphia_01,85.0,None,21
2019-10-02,Tron-o-matic 3,Online_Store,60.0,None,2231
2019-10-02,Tron-o-matic 3,LosAngeles_01,60.0,None,127
2019-10-02,Tron-o-matic 3,NewYork_01,60.0,None,114
2019-10-02,Tron-o-matic 3,NewYork_02,60.0,None,112
2019-10-02,Tron-o-matic 3,Chicago_01,60.0,None,107
2019-10-02,Tron-o-matic 3,Dallas_01,60.0,None,87
2019-10-02,Tron-o-matic 3,Houston_01,60.0,None,86
2019-10-02,Tron-o-matic 3,WashingtonDC_01,60.0,None,71
2019-10-02,Tron-o-matic 3,Atlanta_01,60.0,None,68
2019-10-02,Tron-o-matic 3,Philadelphia_01,60.0,None,70
2019-10-02,Tron-o-matic 3 Pro,Online_Store,90.0,None,773
2019-10-02,Tron-o-matic 3 Pro,LosAngeles_01,90.0,None,56
2019-10-02,Tron-o-matic 3 Pro,NewYork_01,90.0,None,44
2019-10-02,Tron-o-matic 3 Pro,NewYork_02,90.0,None,42
2019-10-02,Tron-o-matic 3 Pro,Chicago_01,90.0,None,45
2019-10-02,Tron-o-matic 3 Pro,Dallas_01,90.0,None,35
2019-10-02,Tron-o-matic 3 Pro,Houston_01,90.0,None,35
2019-10-02,Tron-o-matic 3 Pro,WashingtonDC_01,90.0,None,26
2019-10-02,Tron-o-matic 3 Pro,Atlanta_01,90.0,None,27
2019-10-02,Tron-o-matic 3 Pro,Philadelphia_01,90.0,None,29
2019-10-03,Tron-o-matic 1,Online_Store,60.0,None,1316
2019-10-03,Tron-o-matic 1,LosAngeles_01,60.0,None,84
2019-10-03,Tron-o-matic 1,NewYork_01,60.0,None,60
2019-10-03,Tron-o-matic 1,NewYork_02,60.0,None,67
2019-10-03,Tron-o-matic 1,Chicago_01,60.0,None,61
2019-10-03,Tron-o-matic 1,Dallas_01,60.0,None,48
2019-10-03,Tron-o-matic 1,Houston_01,60.0,None,45
2019-10-03,Tron-o-matic 1,WashingtonDC_01,60.0,None,40
2019-10-03,Tron-o-matic 1,Atlanta_01,60.0,None,37
2019-10-03,Tron-o-matic 1,Philadelphia_01,60.0,None,40
2019-10-03,Tron-o-matic 1 Pro,Online_Store,71.95,SMALL_DEAL,601
2019-10-03,Tron-o-matic 1 Pro,LosAngeles_01,71.95,SMALL_DEAL,36
2019-10-03,Tron-o-matic 1 Pro,NewYork_01,71.95,SMALL_DEAL,29
2019-10-03,Tron-o-matic 1 Pro,NewYork_02,71.95,SMALL_DEAL,32
2019-10-03,Tron-o-matic 1 Pro,Chicago_01,71.95,SMALL_DEAL,31
2019-10-03,Tron-o-matic 1 Pro,Dallas_01,71.95,SMALL_DEAL,24
2019-10-03,Tron-o-matic 1 Pro,Houston_01,71.95,SMALL_DEAL,22
2019-10-03,Tron-o-matic 1 Pro,WashingtonDC_01,71.95,SMALL_DEAL,18
2019-10-03,Tron-o-matic 1 Pro,Atlanta_01,71.95,SMALL_DEAL,18
2019-10-03,Tron-o-matic 1 Pro,Philadelphia_01,71.95,SMALL_DEAL,18
2019-10-03,Tron-o-matic 2,Online_Store,51.87,SMALL_DEAL,2037
2019-10-03,Tron-o-matic 2,LosAngeles_01,51.87,SMALL_DEAL,128
2019-10-03,Tron-o-matic 2,NewYork_01,51.87,SMALL_DEAL,92
2019-10-03,Tron-o-matic 2,NewYork_02,51.87,SMALL_DEAL,102
2019-10-03,Tron-o-matic 2,Chicago_01,51.87,SMALL_DEAL,97
2019-10-03,Tron-o-matic 2,Dallas_01,51.87,SMALL_DEAL,79
2019-10-03,Tron-o-matic 2,Houston_01,51.87,SMALL_DEAL,80
2019-10-03,Tron-o-matic 2,WashingtonDC_01,51.87,SMALL_DEAL,61
2019-10-03,Tron-o-matic 2,Atlanta_01,51.87,SMALL_DEAL,63
2019-10-03,Tron-o-matic 2,Philadelphia_01,51.87,SMALL_DEAL,62
2019-10-03,Tron-o-matic 2 Pro,Online_Store,77.03,SMALL_DEAL,784
2019-10-03,Tron-o-matic 2 Pro,LosAngeles_01,77.03,SMALL_DEAL,56
2019-10-03,Tron-o-matic 2 Pro,NewYork_01,77.03,SMALL_DEAL,40
2019-10-03,Tron-o-matic 2 Pro,NewYork_02,77.03,SMALL_DEAL,41
2019-10-03,Tron-o-matic 2 Pro,Chicago_01,77.03,SMALL_DEAL,38
2019-10-03,Tron-o-matic 2 Pro,Dallas_01,77.03,SMALL_DEAL,36
2019-10-03,Tron-o-matic 2 Pro,Houston_01,77.03,SMALL_DEAL,31
2019-10-03,Tron-o-matic 2 Pro,WashingtonDC_01,77.03,SMALL_DEAL,26
2019-10-03,Tron-o-matic 2 Pro,Atlanta_01,77.03,SMALL_DEAL,25
2019-10-03,Tron-o-matic 2 Pro,Philadelphia_01,77.03,SMALL_DEAL,27
2019-10-03,Tron-o-matic 3,Online_Store,60.0,None,2106
2019-10-03,Tron-o-matic 3,LosAngeles_01,60.0,None,134
2019-10-03,Tron-o-matic 3,NewYork_01,60.0,None,98
2019-10-03,Tron-o-matic 3,NewYork_02,60.0,None,104
2019-10-03,Tron-o-matic 3,Chicago_01,60.0,None,117
2019-10-03,Tron-o-matic 3,Dallas_01,60.0,None,86
2019-10-03,Tron-o-matic 3,Houston_01,60.0,None,84
2019-10-03,Tron-o-matic 3,WashingtonDC_01,60.0,None,67
2019-10-03,Tron-o-matic 3,Atlanta_01,60.0,None,71
2019-10-03,Tron-o-matic 3,Philadelphia_01,60.0,None,72
2019-10-03,Tron-o-matic 3 Pro,Online_Store,64.74,BIG_DEAL,1496
2019-10-03,Tron-o-matic 3 Pro,LosAngeles_01,64.74,BIG_DEAL,99
2019-10-03,Tron-o-matic 3 Pro,NewYork_01,64.74,BIG_DEAL,77
2019-10-03,Tron-o-matic 3 Pro,NewYork_02,64.74,BIG_DEAL,81
2019-10-03,Tron-o-matic 3 Pro,Chicago_01,64.74,BIG_DEAL,74
2019-10-03,Tron-o-matic 3 Pro,Dallas_01,64.74,BIG_DEAL,56
2019-10-03,Tron-o-matic 3 Pro,Houston_01,64.74,BIG_DEAL,53
2019-10-03,Tron-o-matic 3 Pro,WashingtonDC_01,64.74,BIG_DEAL,43
2019-10-03,Tron-o-matic 3 Pro,Atlanta_01,64.74,BIG_DEAL,46
2019-10-03,Tron-o-matic 3 Pro,Philadelphia_01,64.74,BIG_DEAL,47
2019-10-04,Tron-o-matic 1,Online_Store,60.0,None,1252
2019-10-04,Tron-o-matic 1,LosAngeles_01,60.0,None,84
2019-10-04,Tron-o-matic 1,NewYork_01,60.0,None,56
2019-10-04,Tron-o-matic 1,NewYork_02,60.0,None,64
2019-10-04,Tron-o-matic 1,Chicago_01,60.0,None,60
2019-10-04,Tron-o-matic 1,Dallas_01,60.0,None,51
2019-10-04,Tron-o-matic 1,Houston_01,60.0,None,46
2019-10-04,Tron-o-matic 1,WashingtonDC_01,60.0,None,36
2019-10-04,Tron-o-matic 1,Atlanta_01,60.0,None,37
2019-10-04,Tron-o-matic 1,Philadelphia_01,60.0,None,40
2019-10-04,Tron-o-matic 1 Pro,Online_Store,68.41,SMALL_DEAL,613
2019-10-04,Tron-o-matic 1 Pro,LosAngeles_01,68.41,SMALL_DEAL,39
2019-10-04,Tron-o-matic 1 Pro,NewYork_01,68.41,SMALL_DEAL,33
2019-10-04,Tron-o-matic 1 Pro,NewYork_02,68.41,SMALL_DEAL,28
2019-10-04,Tron-o-matic 1 Pro,Chicago_01,68.41,SMALL_DEAL,31
2019-10-04,Tron-o-matic 1 Pro,Dallas_01,68.41,SMALL_DEAL,24
2019-10-04,Tron-o-matic 1 Pro,Houston_01,68.41,SMALL_DEAL,23
2019-10-04,Tron-o-matic 1 Pro,WashingtonDC_01,68.41,SMALL_DEAL,21
2019-10-04,Tron-o-matic 1 Pro,Atlanta_01,68.41,SMALL_DEAL,20
2019-10-04,Tron-o-matic 1 Pro,Philadelphia_01,68.41,SMALL_DEAL,19
2019-10-04,Tron-o-matic 2,Online_Store,55.0,None,1773
2019-10-04,Tron-o-matic 2,LosAngeles_01,55.0,None,110
2019-10-04,Tron-o-matic 2,NewYork_01,55.0,None,83
2019-10-04,Tron-o-matic 2,NewYork_02,55.0,None,93
2019-10-04,Tron-o-matic 2,Chicago_01,55.0,None,86
2019-10-04,Tron-o-matic 2,Dallas_01,55.0,None,70
2019-10-04,Tron-o-matic 2,Houston_01,55.0,None,69
2019-10-04,Tron-o-matic 2,WashingtonDC_01,55.0,None,54
2019-10-04,Tron-o-matic 2,Atlanta_01,55.0,None,54
2019-10-04,Tron-o-matic 2,Philadelphia_01,55.0,None,50
2019-10-04,Tron-o-matic 2 Pro,Online_Store,85.0,None,720
2019-10-04,Tron-o-matic 2 Pro,LosAngeles_01,85.0,None,43
2019-10-04,Tron-o-matic 2 Pro,NewYork_01,85.0,None,34
2019-10-04,Tron-o-matic 2 Pro,NewYork_02,85.0,None,33
2019-10-04,Tron-o-matic 2 Pro,Chicago_01,85.0,None,34
2019-10-04,Tron-o-matic 2 Pro,Dallas_01,85.0,None,28
2019-10-04,Tron-o-matic 2 Pro,Houston_01,85.0,None,25
2019-10-04,Tron-o-matic 2 Pro,WashingtonDC_01,85.0,None,20
2019-10-04,Tron-o-matic 2 Pro,Atlanta_01,85.0,None,23
2019-10-04,Tron-o-matic 2 Pro,Philadelphia_01,85.0,None,20
2019-10-04,Tron-o-matic 3,Online_Store,60.0,None,2170
2019-10-04,Tron-o-matic 3,LosAngeles_01,60.0,None,135
2019-10-04,Tron-o-matic 3,NewYork_01,60.0,None,111
2019-10-04,Tron-o-matic 3,NewYork_02,60.0,None,100
2019-10-04,Tron-o-matic 3,Chicago_01,60.0,None,101
2019-10-04,Tron-o-matic 3,Dallas_01,60.0,None,89
2019-10-04,Tron-o-matic 3,Houston_01,60.0,None,83
2019-10-04,Tron-o-matic 3,WashingtonDC_01,60.0,None,67
2019-10-04,Tron-o-matic 3,Atlanta_01,60.0,None,70
2019-10-04,Tron-o-matic 3,Philadelphia_01,60.0,None,70
2019-10-04,Tron-o-matic 3 Pro,Online_Store,67.44,BIG_DEAL,1284
2019-10-04,Tron-o-matic 3 Pro,LosAngeles_01,67.44,BIG_DEAL,88
2019-10-04,Tron-o-matic 3 Pro,NewYork_01,67.44,BIG_DEAL,66
2019-10-04,Tron-o-matic 3 Pro,NewYork_02,67.44,BIG_DEAL,74
2019-10-04,Tron-o-matic 3 Pro,Chicago_01,67.44,BIG_DEAL,63
2019-10-04,Tron-o-matic 3 Pro,Dallas_01,67.44,BIG_DEAL,57
2019-10-04,Tron-o-matic 3 Pro,Houston_01,67.44,BIG_DEAL,53
2019-10-04,Tron-o-matic 3 Pro,WashingtonDC_01,67.44,BIG_DEAL,42
2019-10-04,Tron-o-matic 3 Pro,Atlanta_01,67.44,BIG_DEAL,45
2019-10-04,Tron-o-matic 3 Pro,Philadelphia_01,67.44,BIG_DEAL,41
2019-10-05,Tron-o-matic 1,Online_Store,60.0,None,1141
2019-10-05,Tron-o-matic 1,LosAngeles_01,60.0,None,76
2019-10-05,Tron-o-matic 1,NewYork_01,60.0,None,64
2019-10-05,Tron-o-matic 1,NewYork_02,60.0,None,62
2019-10-05,Tron-o-matic 1,Chicago_01,60.0,None,62
2019-10-05,Tron-o-matic 1,Dallas_01,60.0,None,48
2019-10-05,Tron-o-matic 1,Houston_01,60.0,None,45
2019-10-05,Tron-o-matic 1,WashingtonDC_01,60.0,None,40
2019-10-05,Tron-o-matic 1,Atlanta_01,60.0,None,37
2019-10-05,Tron-o-matic 1,Philadelphia_01,60.0,None,38
2019-10-05,Tron-o-matic 1 Pro,Online_Store,72.89,SMALL_DEAL,585
2019-10-05,Tron-o-matic 1 Pro,LosAngeles_01,72.89,SMALL_DEAL,36
2019-10-05,Tron-o-matic 1 Pro,NewYork_01,72.89,SMALL_DEAL,30
2019-10-05,Tron-o-matic 1 Pro,NewYork_02,72.89,SMALL_DEAL,28
2019-10-05,Tron-o-matic 1 Pro,Chicago_01,72.89,SMALL_DEAL,29
2019-10-05,Tron-o-matic 1 Pro,Dallas_01,72.89,SMALL_DEAL,22
2019-10-05,Tron-o-matic 1 Pro,Houston_01,72.89,SMALL_DEAL,21
2019-10-05,Tron-o-matic 1 Pro,WashingtonDC_01,72.89,SMALL_DEAL,18
2019-10-05,Tron-o-matic 1 Pro,Atlanta_01,72.89,SMALL_DEAL,19
2019-10-05,Tron-o-matic 1 Pro,Philadelphia_01,72.89,SMALL_DEAL,17
2019-10-05,Tron-o-matic 2,Online_Store,55.0,None,1908
2019-10-05,Tron-o-matic 2,LosAngeles_01,55.0,None,117
2019-10-05,Tron-o-matic 2,NewYork_01,55.0,None,87
2019-10-05,Tron-o-matic 2,NewYork_02,55.0,None,86
2019-10-05,Tron-o-matic 2,Chicago_01,55.0,None,86
2019-10-05,Tron-o-matic 2,Dallas_01,55.0,None,76
2019-10-05,Tron-o-matic 2,Houston_01,55.0,None,63
2019-10-05,Tron-o-matic 2,WashingtonDC_01,55.0,None,53
2019-10-05,Tron-o-matic 2,Atlanta_01,55.0,None,53
2019-10-05,Tron-o-matic 2,Philadelphia_01,55.0,None,53
2019-10-05,Tron-o-matic 2 Pro,Online_Store,85.0,None,723
2019-10-05,Tron-o-matic 2 Pro,LosAngeles_01,85.0,None,44
2019-10-05,Tron-o-matic 2 Pro,NewYork_01,85.0,None,34
2019-10-05,Tron-o-matic 2 Pro,NewYork_02,85.0,None,36
2019-10-05,Tron-o-matic 2 Pro,Chicago_01,85.0,None,31
2019-10-05,Tron-o-matic 2 Pro,Dallas_01,85.0,None,26
2019-10-05,Tron-o-matic 2 Pro,Houston_01,85.0,None,25
2019-10-05,Tron-o-matic 2 Pro,WashingtonDC_01,85.0,None,20
2019-10-05,Tron-o-matic 2 Pro,Atlanta_01,85.0,None,22
2019-10-05,Tron-o-matic 2 Pro,Philadelphia_01,85.0,None,22
2019-10-05,Tron-o-matic 3,Online_Store,60.0,None,1939
2019-10-05,Tron-o-matic 3,LosAngeles_01,60.0,None,133
2019-10-05,Tron-o-matic 3,NewYork_01,60.0,None,97
2019-10-05,Tron-o-matic 3,NewYork_02,60.0,None,102
2019-10-05,Tron-o-matic 3,Chicago_01,60.0,None,99
2019-10-05,Tron-o-matic 3,Dallas_01,60.0,None,95
2019-10-05,Tron-o-matic 3,Houston_01,60.0,None,83
2019-10-05,Tron-o-matic 3,WashingtonDC_01,60.0,None,72
2019-10-05,Tron-o-matic 3,Atlanta_01,60.0,None,69
2019-10-05,Tron-o-matic 3,Philadelphia_01,60.0,None,65
2019-10-05,Tron-o-matic 3 Pro,Online_Store,90.0,None,847
2019-10-05,Tron-o-matic 3 Pro,LosAngeles_01,90.0,None,54
2019-10-05,Tron-o-matic 3 Pro,NewYork_01,90.0,None,41
2019-10-05,Tron-o-matic 3 Pro,NewYork_02,90.0,None,39
2019-10-05,Tron-o-matic 3 Pro,Chicago_01,90.0,None,44
2019-10-05,Tron-o-matic 3 Pro,Dallas_01,90.0,None,33
2019-10-05,Tron-o-matic 3 Pro,Houston_01,90.0,None,34
2019-10-05,Tron-o-matic 3 Pro,WashingtonDC_01,90.0,None,27
2019-10-05,Tron-o-matic 3 Pro,Atlanta_01,90.0,None,27
2019-10-05,Tron-o-matic 3 Pro,Philadelphia_01,90.0,None,26
2019-10-06,Tron-o-matic 1,Online_Store,60.0,None,1304
2019-10-06,Tron-o-matic 1,LosAngeles_01,60.0,None,77
2019-10-06,Tron-o-matic 1,NewYork_01,60.0,None,63
2019-10-06,Tron-o-matic 1,NewYork_02,60.0,None,65
2019-10-06,Tron-o-matic 1,Chicago_01,60.0,None,60
2019-10-06,Tron-o-matic 1,Dallas_01,60.0,None,52
2019-10-06,Tron-o-matic 1,Houston_01,60.0,None,46
2019-10-06,Tron-o-matic 1,WashingtonDC_01,60.0,None,36
2019-10-06,Tron-o-matic 1,Atlanta_01,60.0,None,42
2019-10-06,Tron-o-matic 1,Philadelphia_01,60.0,None,37
2019-10-06,Tron-o-matic 1 Pro,Online_Store,70.31,SMALL_DEAL,594
2019-10-06,Tron-o-matic 1 Pro,LosAngeles_01,70.31,SMALL_DEAL,41
2019-10-06,Tron-o-matic 1 Pro,NewYork_01,70.31,SMALL_DEAL,29
2019-10-06,Tron-o-matic 1 Pro,NewYork_02,70.31,SMALL_DEAL,32
2019-10-06,Tron-o-matic 1 Pro,Chicago_01,70.31,SMALL_DEAL,30
2019-10-06,Tron-o-matic 1 Pro,Dallas_01,70.31,SMALL_DEAL,25
2019-10-06,Tron-o-matic 1 Pro,Houston_01,70.31,SMALL_DEAL,23
2019-10-06,Tron-o-matic 1 Pro,WashingtonDC_01,70.31,SMALL_DEAL,19
2019-10-06,Tron-o-matic 1 Pro,Atlanta_01,70.31,SMALL_DEAL,20
2019-10-06,Tron-o-matic 1 Pro,Philadelphia_01,70.31,SMALL_DEAL,18
2019-10-06,Tron-o-matic 2,Online_Store,55.0,None,1713
2019-10-06,Tron-o-matic 2,LosAngeles_01,55.0,None,109
2019-10-06,Tron-o-matic 2,NewYork_01,55.0,None,89
2019-10-06,Tron-o-matic 2,NewYork_02,55.0,None,86
2019-10-06,Tron-o-matic 2,Chicago_01,55.0,None,82
2019-10-06,Tron-o-matic 2,Dallas_01,55.0,None,70
2019-10-06,Tron-o-matic 2,Houston_01,55.0,None,67
2019-10-06,Tron-o-matic 2,WashingtonDC_01,55.0,None,54
2019-10-06,Tron-o-matic 2,Atlanta_01,55.0,None,55
2019-10-06,Tron-o-matic 2,Philadelphia_01,55.0,None,52
2019-10-06,Tron-o-matic 2 Pro,Online_Store,77.31,SMALL_DEAL,857
2019-10-06,Tron-o-matic 2 Pro,LosAngeles_01,77.31,SMALL_DEAL,54
2019-10-06,Tron-o-matic 2 Pro,NewYork_01,77.31,SMALL_DEAL,38
2019-10-06,Tron-o-matic 2 Pro,NewYork_02,77.31,SMALL_DEAL,39
2019-10-06,Tron-o-matic 2 Pro,Chicago_01,77.31,SMALL_DEAL,43
2019-10-06,Tron-o-matic 2 Pro,Dallas_01,77.31,SMALL_DEAL,35
2019-10-06,Tron-o-matic 2 Pro,Houston_01,77.31,SMALL_DEAL,31
2019-10-06,Tron-o-matic 2 Pro,WashingtonDC_01,77.31,SMALL_DEAL,25
2019-10-06,Tron-o-matic 2 Pro,Atlanta_01,77.31,SMALL_DEAL,26
2019-10-06,Tron-o-matic 2 Pro,Philadelphia_01,77.31,SMALL_DEAL,27
2019-10-06,Tron-o-matic 3,Online_Store,45.79,BIG_DEAL,3771
2019-10-06,Tron-o-matic 3,LosAngeles_01,45.79,BIG_DEAL,269
2019-10-06,Tron-o-matic 3,NewYork_01,45.79,BIG_DEAL,187
2019-10-06,Tron-o-matic 3,NewYork_02,45.79,BIG_DEAL,188
2019-10-06,Tron-o-matic 3,Chicago_01,45.79,BIG_DEAL,184
2019-10-06,Tron-o-matic 3,Dallas_01,45.79,BIG_DEAL,174
2019-10-06,Tron-o-matic 3,Houston_01,45.79,BIG_DEAL,147
2019-10-06,Tron-o-matic 3,WashingtonDC_01,45.79,BIG_DEAL,134
2019-10-06,Tron-o-matic 3,Atlanta_01,45.79,BIG_DEAL,119
2019-10-06,Tron-o-matic 3,Philadelphia_01,45.79,BIG_DEAL,128
2019-10-06,Tron-o-matic 3 Pro,Online_Store,90.0,None,960
2019-10-06,Tron-o-matic 3 Pro,LosAngeles_01,90.0,None,58
2019-10-06,Tron-o-matic 3 Pro,NewYork_01,90.0,None,46
2019-10-06,Tron-o-matic 3 Pro,NewYork_02,90.0,None,45
2019-10-06,Tron-o-matic 3 Pro,Chicago_01,90.0,None,42
2019-10-06,Tron-o-matic 3 Pro,Dallas_01,90.0,None,34
2019-10-06,Tron-o-matic 3 Pro,Houston_01,90.0,None,33
2019-10-06,Tron-o-matic 3 Pro,WashingtonDC_01,90.0,None,28
2019-10-06,Tron-o-matic 3 Pro,Atlanta_01,90.0,None,26
2019-10-06,Tron-o-matic 3 Pro,Philadelphia_01,90.0,None,26
