Date,Product_ID,Store_ID,Sale_Price,Promo_Name,Sales_Qty
2024-10-01,Tron-o-matic 3,Chicago_01,60.0,None,
2024-10-01,Tron-o-matic 3,Dallas_01,60.0,None,
2024-10-01,Tron-o-matic 3,Houston_01,60.0,None,
2024-10-01,Tron-o-matic 3,WashingtonDC_01,60.0,None,
2024-10-01,Tron-o-matic 3,Atlanta_01,60.0,None,
2024-10-01,Tron-o-matic 3,Philadelphia_01,60.0,None,
2024-10-01,Tron-o-matic 3 Pro,Online_Store,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,LosAngeles_01,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,NewYork_01,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,NewYork_02,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,Chicago_01,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,Dallas_01,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,Houston_01,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,WashingtonDC_01,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,Atlanta_01,90.0,None,
2024-10-01,Tron-o-matic 3 Pro,Philadelphia_01,90.0,None,
2024-10-01,Tron-o-matic 4,Online_Store,75.0,None,
2024-10-01,Tron-o-matic 4,LosAngeles_01,75.0,None,
2024-10-01,Tron-o-matic 4,NewYork_01,75.0,None,
2024-10-01,Tron-o-matic 4,NewYork_02,75.0,None,
2024-10-01,Tron-o-matic 4,Chicago_01,75.0,None,
2024-10-01,Tron-o-matic 4,Dallas_01,75.0,None,
2024-10-01,Tron-o-matic 4,Houston_01,75.0,None,
2024-10-01,Tron-o-matic 4,WashingtonDC_01,75.0,None,
2024-10-01,Tron-o-matic 4,Atlanta_01,75.0,None,
2024-10-01,Tron-o-matic 4,Philadelphia_01,75.0,None,
2024-10-01,Tron-o-matic 4 Pro,Online_Store,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,LosAngeles_01,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,NewYork_01,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,NewYork_02,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,Chicago_01,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,Dallas_01,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,Houston_01,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,WashingtonDC_01,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,Atlanta_01,100.0,None,
2024-10-01,Tron-o-matic 4 Pro,Philadelphia_01,100.0,None,
2024-10-01,Tron-o-matic 5,Online_Store,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,LosAngeles_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,NewYork_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,NewYork_02,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,Chicago_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,Dallas_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,Houston_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,WashingtonDC_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,Atlanta_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5,Philadelphia_01,71.47,SMALL_DEAL,
2024-10-01,Tron-o-matic 5 Pro,Online_Store,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,LosAngeles_01,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,NewYork_01,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,NewYork_02,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,Chicago_01,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,Dallas_01,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,Houston_01,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,WashingtonDC_01,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,Atlanta_01,110.0,None,
2024-10-01,Tron-o-matic 5 Pro,Philadelphia_01,110.0,None,
2024-10-02,Tron-o-matic 1,Online_Store,60.0,None,
2024-10-02,Tron-o-matic 1,LosAngeles_01,60.0,None,
2024-10-02,Tron-o-matic 1,NewYork_01,60.0,None,
2024-10-02,Tron-o-matic 1,NewYork_02,60.0,None,
2024-10-02,Tron-o-matic 1,Chicago_01,60.0,None,
2024-10-02,Tron-o-matic 1,Dallas_01,60.0,None,
2024-10-02,Tron-o-matic 1,Houston_01,60.0,None,
2024-10-02,Tron-o-matic 1,WashingtonDC_01,60.0,None,
2024-10-02,Tron-o-matic 1,Atlanta_01,60.0,None,
2024-10-02,Tron-o-matic 1,Philadelphia_01,60.0,None,
2024-10-02,Tron-o-matic 1 Pro,Online_Store,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,LosAngeles_01,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,NewYork_01,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,NewYork_02,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,Chicago_01,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,Dallas_01,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,Houston_01,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,WashingtonDC_01,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,Atlanta_01,80.0,None,
2024-10-02,Tron-o-matic 1 Pro,Philadelphia_01,80.0,None,
2024-10-02,Tron-o-matic 2,Online_Store,55.0,None,
2024-10-02,Tron-o-matic 2,LosAngeles_01,55.0,None,
2024-10-02,Tron-o-matic 2,NewYork_01,55.0,None,
2024-10-02,Tron-o-matic 2,NewYork_02,55.0,None,
2024-10-02,Tron-o-matic 2,Chicago_01,55.0,None,
2024-10-02,Tron-o-matic 2,Dallas_01,55.0,None,
2024-10-02,Tron-o-matic 2,Houston_01,55.0,None,
2024-10-02,Tron-o-matic 2,WashingtonDC_01,55.0,None,
2024-10-02,Tron-o-matic 2,Atlanta_01,55.0,None,
2024-10-02,Tron-o-matic 2,Philadelphia_01,55.0,None,
2024-10-02,Tron-o-matic 2 Pro,Online_Store,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,LosAngeles_01,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,NewYork_01,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,NewYork_02,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,Chicago_01,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,Dallas_01,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,Houston_01,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,WashingtonDC_01,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,Atlanta_01,85.0,None,
2024-10-02,Tron-o-matic 2 Pro,Philadelphia_01,85.0,None,
2024-10-02,Tron-o-matic 3,Online_Store,60.0,None,
2024-10-02,Tron-o-matic 3,LosAngeles_01,60.0,None,
2024-10-02,Tron-o-matic 3,NewYork_01,60.0,None,
2024-10-02,Tron-o-matic 3,NewYork_02,60.0,None,
2024-10-02,Tron-o-matic 3,Chicago_01,60.0,None,
2024-10-02,Tron-o-matic 3,Dallas_01,60.0,None,
2024-10-02,Tron-o-matic 3,Houston_01,60.0,None,
2024-10-02,Tron-o-matic 3,WashingtonDC_01,60.0,None,
2024-10-02,Tron-o-matic 3,Atlanta_01,60.0,None,
2024-10-02,Tron-o-matic 3,Philadelphia_01,60.0,None,
2024-10-02,Tron-o-matic 3 Pro,Online_Store,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,LosAngeles_01,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,NewYork_01,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,NewYork_02,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,Chicago_01,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,Dallas_01,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,Houston_01,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,WashingtonDC_01,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,Atlanta_01,90.0,None,
2024-10-02,Tron-o-matic 3 Pro,Philadelphia_01,90.0,None,
2024-10-02,Tron-o-matic 4,Online_Store,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,LosAngeles_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,NewYork_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,NewYork_02,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,Chicago_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,Dallas_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,Houston_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,WashingtonDC_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,Atlanta_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4,Philadelphia_01,66.57,SMALL_DEAL,
2024-10-02,Tron-o-matic 4 Pro,Online_Store,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,LosAngeles_01,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,NewYork_01,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,NewYork_02,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,Chicago_01,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,Dallas_01,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,Houston_01,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,WashingtonDC_01,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,Atlanta_01,100.0,None,
2024-10-02,Tron-o-matic 4 Pro,Philadelphia_01,100.0,None,
2024-10-02,Tron-o-matic 5,Online_Store,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,LosAngeles_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,NewYork_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,NewYork_02,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,Chicago_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,Dallas_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,Houston_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,WashingtonDC_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,Atlanta_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5,Philadelphia_01,56.83,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,Online_Store,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,LosAngeles_01,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,NewYork_01,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,NewYork_02,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,Chicago_01,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,Dallas_01,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,Houston_01,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,WashingtonDC_01,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,Atlanta_01,86.32,BIG_DEAL,
2024-10-02,Tron-o-matic 5 Pro,Philadelphia_01,86.32,BIG_DEAL,
2024-10-03,Tron-o-matic 1,Online_Store,60.0,None,
2024-10-03,Tron-o-matic 1,LosAngeles_01,60.0,None,
2024-10-03,Tron-o-matic 1,NewYork_01,60.0,None,
2024-10-03,Tron-o-matic 1,NewYork_02,60.0,None,
2024-10-03,Tron-o-matic 1,Chicago_01,60.0,None,
2024-10-03,Tron-o-matic 1,Dallas_01,60.0,None,
2024-10-03,Tron-o-matic 1,Houston_01,60.0,None,
2024-10-03,Tron-o-matic 1,WashingtonDC_01,60.0,None,
2024-10-03,Tron-o-matic 1,Atlanta_01,60.0,None,
2024-10-03,Tron-o-matic 1,Philadelphia_01,60.0,None,
2024-10-03,Tron-o-matic 1 Pro,Online_Store,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,LosAngeles_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,NewYork_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,NewYork_02,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,Chicago_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,Dallas_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,Houston_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,WashingtonDC_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,Atlanta_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 1 Pro,Philadelphia_01,69.89,SMALL_DEAL,
2024-10-03,Tron-o-matic 2,Online_Store,55.0,None,
2024-10-03,Tron-o-matic 2,LosAngeles_01,55.0,None,
2024-10-03,Tron-o-matic 2,NewYork_01,55.0,None,
2024-10-03,Tron-o-matic 2,NewYork_02,55.0,None,
2024-10-03,Tron-o-matic 2,Chicago_01,55.0,None,
2024-10-03,Tron-o-matic 2,Dallas_01,55.0,None,
2024-10-03,Tron-o-matic 2,Houston_01,55.0,None,
2024-10-03,Tron-o-matic 2,WashingtonDC_01,55.0,None,
2024-10-03,Tron-o-matic 2,Atlanta_01,55.0,None,
2024-10-03,Tron-o-matic 2,Philadelphia_01,55.0,None,
2024-10-03,Tron-o-matic 2 Pro,Online_Store,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,LosAngeles_01,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,NewYork_01,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,NewYork_02,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,Chicago_01,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,Dallas_01,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,Houston_01,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,WashingtonDC_01,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,Atlanta_01,85.0,None,
2024-10-03,Tron-o-matic 2 Pro,Philadelphia_01,85.0,None,
2024-10-03,Tron-o-matic 3,Online_Store,60.0,None,
2024-10-03,Tron-o-matic 3,LosAngeles_01,60.0,None,
2024-10-03,Tron-o-matic 3,NewYork_01,60.0,None,
2024-10-03,Tron-o-matic 3,NewYork_02,60.0,None,
2024-10-03,Tron-o-matic 3,Chicago_01,60.0,None,
2024-10-03,Tron-o-matic 3,Dallas_01,60.0,None,
2024-10-03,Tron-o-matic 3,Houston_01,60.0,None,
2024-10-03,Tron-o-matic 3,WashingtonDC_01,60.0,None,
2024-10-03,Tron-o-matic 3,Atlanta_01,60.0,None,
2024-10-03,Tron-o-matic 3,Philadelphia_01,60.0,None,
2024-10-03,Tron-o-matic 3 Pro,Online_Store,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,LosAngeles_01,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,NewYork_01,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,NewYork_02,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,Chicago_01,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,Dallas_01,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,Houston_01,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,WashingtonDC_01,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,Atlanta_01,90.0,None,
2024-10-03,Tron-o-matic 3 Pro,Philadelphia_01,90.0,None,
2024-10-03,Tron-o-matic 4,Online_Store,75.0,None,
2024-10-03,Tron-o-matic 4,LosAngeles_01,75.0,None,
2024-10-03,Tron-o-matic 4,NewYork_01,75.0,None,
2024-10-03,Tron-o-matic 4,NewYork_02,75.0,None,
2024-10-03,Tron-o-matic 4,Chicago_01,75.0,None,
2024-10-03,Tron-o-matic 4,Dallas_01,75.0,None,
2024-10-03,Tron-o-matic 4,Houston_01,75.0,None,
2024-10-03,Tron-o-matic 4,WashingtonDC_01,75.0,None,
2024-10-03,Tron-o-matic 4,Atlanta_01,75.0,None,
2024-10-03,Tron-o-matic 4,Philadelphia_01,75.0,None,
2024-10-03,Tron-o-matic 4 Pro,Online_Store,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,LosAngeles_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,NewYork_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,NewYork_02,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,Chicago_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,Dallas_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,Houston_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,WashingtonDC_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,Atlanta_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 4 Pro,Philadelphia_01,90.74,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,Online_Store,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,LosAngeles_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,NewYork_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,NewYork_02,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,Chicago_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,Dallas_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,Houston_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,WashingtonDC_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,Atlanta_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5,Philadelphia_01,74.13,SMALL_DEAL,
2024-10-03,Tron-o-matic 5 Pro,Online_Store,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,LosAngeles_01,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,NewYork_01,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,NewYork_02,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,Chicago_01,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,Dallas_01,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,Houston_01,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,WashingtonDC_01,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,Atlanta_01,110.0,None,
2024-10-03,Tron-o-matic 5 Pro,Philadelphia_01,110.0,None,
2024-10-04,Tron-o-matic 1,Online_Store,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,LosAngeles_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,NewYork_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,NewYork_02,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,Chicago_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,Dallas_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,Houston_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,WashingtonDC_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,Atlanta_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1,Philadelphia_01,56.29,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,Online_Store,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,LosAngeles_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,NewYork_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,NewYork_02,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,Chicago_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,Dallas_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,Houston_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,WashingtonDC_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,Atlanta_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 1 Pro,Philadelphia_01,73.76,SMALL_DEAL,
2024-10-04,Tron-o-matic 2,Online_Store,55.0,None,
2024-10-04,Tron-o-matic 2,LosAngeles_01,55.0,None,
2024-10-04,Tron-o-matic 2,NewYork_01,55.0,None,
2024-10-04,Tron-o-matic 2,NewYork_02,55.0,None,
2024-10-04,Tron-o-matic 2,Chicago_01,55.0,None,
2024-10-04,Tron-o-matic 2,Dallas_01,55.0,None,
2024-10-04,Tron-o-matic 2,Houston_01,55.0,None,
2024-10-04,Tron-o-matic 2,WashingtonDC_01,55.0,None,
2024-10-04,Tron-o-matic 2,Atlanta_01,55.0,None,
2024-10-04,Tron-o-matic 2,Philadelphia_01,55.0,None,
2024-10-04,Tron-o-matic 2 Pro,Online_Store,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,LosAngeles_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,NewYork_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,NewYork_02,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,Chicago_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,Dallas_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,Houston_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,WashingtonDC_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,Atlanta_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 2 Pro,Philadelphia_01,80.21,SMALL_DEAL,
2024-10-04,Tron-o-matic 3,Online_Store,60.0,None,
2024-10-04,Tron-o-matic 3,LosAngeles_01,60.0,None,
2024-10-04,Tron-o-matic 3,NewYork_01,60.0,None,
2024-10-04,Tron-o-matic 3,NewYork_02,60.0,None,
2024-10-04,Tron-o-matic 3,Chicago_01,60.0,None,
2024-10-04,Tron-o-matic 3,Dallas_01,60.0,None,
2024-10-04,Tron-o-matic 3,Houston_01,60.0,None,
2024-10-04,Tron-o-matic 3,WashingtonDC_01,60.0,None,
2024-10-04,Tron-o-matic 3,Atlanta_01,60.0,None,
2024-10-04,Tron-o-matic 3,Philadelphia_01,60.0,None,
2024-10-04,Tron-o-matic 3 Pro,Online_Store,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,LosAngeles_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,NewYork_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,NewYork_02,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,Chicago_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,Dallas_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,Houston_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,WashingtonDC_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,Atlanta_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 3 Pro,Philadelphia_01,65.27,BIG_DEAL,
2024-10-04,Tron-o-matic 4,Online_Store,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,LosAngeles_01,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,NewYork_01,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,NewYork_02,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,Chicago_01,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,Dallas_01,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,Houston_01,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,WashingtonDC_01,56.32,BIG_DEAL,
2024-10-04,Tron-o-matic 4,Atlanta_01,56.32,BIG_DEAL,
